102	3	5	0	0.6	0	null	0	0.4	0.4	0	1	0	1	0									
104	3	5	0	1	0	null	0	0	1	0	0	0	0	0									
106	3	5	0	1	0	null	0	0	0.6	0	-1	0	0	0									
108	3	5	0	1	0	null	0	0	1	0	0	0	0	0									
109	3	5	0	1	0	null	0	0	1	0	0	0	0	0									
110	3	5	0	1	0	null	0	0	1	0	0	0	0	0									
112	3	7	0	1	0	null	0	0	1	0	0	0	0	0	0	0							
113	3	5	0	0.8	0	null	0	0.2	0.6	0	0	0	1	0									
114	3	5	0	0.5	0	null	1	0.75	0.1	2	1	0	0	-1									
116	3	5	0	0.6	0	null	0	0	0.3	0	2	0	-2	0									
117	4	5	2	0.6	0	null	0	0.8	0.3	2	2	0	2	-2									
118	4	5	2	0.6	0	null	1	1.4	0.3	2	2	1	0	2									
120	4	5	0	0.8	0	null	0	0.2	0.6	0	0	0	0	1									
123	4	5	1	0.4	-1	0	1	0.8	0.2	1	1	0	2	0									
124	4	5	1	0.4	-1	0	1	0.8	0.2	1	0	2	0	1									
125	4	5	0	1	0	null	0	0	1	0	0	0	0	0									
126	4	5	0	1	0	null	0	0	1	0	0	0	0	0									
127	4	5	1	0.6	0	null	1	0.6	0.4	1	1	0	1	0									
128	4	6	0	0.833333333	0	null	0	0.33	0.666666667	2	0	0	0	0	0								
129	4	5	1	0.6	0	null	1	1	0.3	1	1	2	0	1									
130	4	5	2	0.8	0	null	2	1.6	0.6	2	2	2	2	0									
131	4	6	0	0.5	0	null	1	0.83	0.266666667	2	0	0	0	1	2								
132	4	5	0	0.8	0	null	0	0.4	0.6	0	2	0	0	0									
133	4	6	0	0.5	0	null	1	0.83	0.266666667	0	0	1	2	2	0								
134	4	5	1	0.4	-1	0	1	0.8	0.2	0	1	1	2	0									
135	4	5	0	0.8	0	null	0	-0.4	0.6	0	0	0	0	-2									
136	4	5	0	0.6	0	null	0	0	0.3	-2	0	2	0	0									
139	4	5	0	1	0	null	0	0	0.6	0	-1	0	0	0									
140	4	5	0	0.8	0	null	0	0.2	0.6	0	0	0	1	0									
141	4	5	0	0.8	0	null	0	0.2	0.6	0	1	0	0	0									
142	4	5	0	0.8	0	null	0	-0.4	0.6	0	0	0	-2	0									
143	4	5	0	0.8	0	null	0	-0.4	0.6	0	0	0	0	-2									
145	5	5	3	1	0	null	3	3	1	3	3	3	3	3									
146	5	5	3	1	0	null	3	3	1	3	3	3	3	3									
147	5	5	3	1	0	null	3	3	1	3	3	3	3	3									
148	5	5	0	1	0	null	0	0	1	0	0	0	0	0									
149	5	5	3	0.8	0	null	3	2.8	0.6	3	3	3	3	2									
150	5	5	3	1	0	null	3	3	0.6	3	3	-1	3	3									
151	5	5	3	0.8	0	null	3	3.4	0.6	5	3	3	3	3									
152	5	5	3	0.8	0	null	3	2.6	0.6	1	3	3	3	3									
153	5	5	3	1	0	null	3	3	1	3	3	3	3	3									
154	5	5	0	0.8	0	null	0	0.4	0.6	0	2	0	0	0									
155	5	5	2	0.6	0	null	1	0.6	0.3	0	0	1	0	2									
156	5	5	0	1	0	null	0	0	0.6	0	0	0	-1	0									
157	5	5	0	0.4	0	null	2	2	0.2	2	2	0	3	3									
158	5	5	3	0.6	0	null	2	2.4	0.3	3	3	3	2	1									
159	5	6	3	0.666666667	0	null	3	2.33	0.466666667	1	3	3	3	1	3								
160	5	5	3	0.6	0	null	2	2.2	0.3	2	0	3	3	3									
161	5	5	3	0.8	0	null	3	2.8	0.6	2	3	3	3	3									
162	5	5	0	0.75	0	null	0	-0.5	0.3	0	-2	0	-1	0									
164	5	5	0	0.6	0	null	0	0.8	0.4	0	0	2	0	2									
165	5	6	0	0.833333333	0	null	0	0.33	0.666666667	0	0	0	0	0	2								
166	5	5	0	0.8	0	null	0	0.6	0.6	0	3	0	0	0									
167	5	6	0	0.666666667	0	null	0	0.33	0.466666667	1	0	1	0	0	0								
168	5	5	0	0.8	0	null	0	0.6	0.6	0	0	0	0	3									
169	5	5	3	0.8	0	null	3	2.8	0.6	2	3	3	3	3									
170	5	5	3	0.8	0	null	3	3.4	0.6	3	3	3	3	5									
171	5	5	0	1	0	null	0	0	1	0	0	0	0	0									
172	5	6	3	0.666666667	0	null	3	2.5	0.4	2	3	3	3	1	3								
173	5	5	3	0.8	0	null	3	2.6	0.6	3	3	3	3	1									
174	5	5	0	0.8	0	null	0	-0.4	0.6	0	0	-2	0	0									
175	5	5	0	0.6	0	null	0	0.2	0.3	3	-2	0	0	0									
176	5	5	0	1	0	null	0	0	1	0	0	0	0	0									
177	5	5	0	0.6	0	null	2	2	0.3	2	2	3	2	1									
178	5	5	3	0.6	0	null	0	1.4	0.3	0	3	-2	3	3									
179	5	5	3	0.6	0	null	2	2.4	0.3	3	2	3	3	1									
180	5	5	3	1	0	null	3	3	1	3	3	3	3	3									
181	5	5	3	0.8	0	null	3	2.6	0.6	1	3	3	3	3									
182	5	5	3	0.8	0	null	3	2.8	0.6	3	3	2	3	3									
183	5	5	0	0.8	0	null	0	0.4	0.6	0	0	2	0	0									
184	5	5	0	1	0	null	0	0	0.6	0	-1	0	0	0									
185	6	5	0	0.6	0	null	2	2.2	0.3	2	3	3	0	3									
186	6	5	3	0.8	0	null	3	2.8	0.6	3	2	3	3	3									
187	6	5	3	1	0	null	3	3	1	3	3	3	3	3									
188	6	6	0	0.8	0	null	0	0.6	0.4	0	0	-1	3	0	0								
189	6	6	3	1	0	null	3	3	1	3	3	3	3	3	3								
190	6	5	3	1	0	null	3	3	1	3	3	3	3	3									
191	6	5	3	0.6	0	null	2	2.4	0.3	3	2	3	1	3									
192	6	5	3	0.8	0	null	3	2.4	0.6	3	0	3	3	3									
193	6	5	3	0.6	0	null	3	2	0.3	1	0	3	3	3									
194	6	5	3	1	0	null	3	3	1	3	3	3	3	3									
195	6	5	3	1	0	null	3	3	1	3	3	3	3	3									
196	6	5	3	0.6	0	null	2	2.2	0.3	2	3	3	3	0									
197	6	5	3	0.8	0	null	3	2.8	0.6	3	3	3	2	3									
198	6	5	3	0.8	0	null	3	2.4	0.6	3	3	3	3	0									
199	6	5	3	1	0	null	3	3	1	3	3	3	3	3									
200	6	5	3	0.8	0	null	3	2.6	0.6	1	3	3	3	3									
201	6	5	3	0.8	0	null	3	2.8	0.6	3	2	3	3	3									
202	6	5	3	0.8	0	null	3	2.4	0.6	3	3	3	0	3									
203	6	5	3	1	0	null	3	3	1	3	3	3	3	3									
204	6	5	0	0.6	0	null	0	1	0.3	-2	7	0	0	0									
205	6	5	0	0.8	0	null	0	0.4	0.6	2	0	0	0	0									
206	6	5	3	1	0	null	3	3	1	3	3	3	3	3									
207	6	5	3	0.8	0	null	3	2.4	0.6	3	3	3	0	3									
208	6	5	0	0.6	0	null	3	1.6	0.3	3	0	0	0	5									
209	6	5	0	0.4	0	null	2	1.6	0.2	0	2	0	3	3									
210	6	5	3	0.8	0	null	3	2.4	0.6	3	3	3	3	0									
211	6	5	0	0.6	0	null	1	0.6	0.3	0	1	2	0	0									
212	6	5	3	1	0	null	3	3	1	3	3	3	3	3									
213	6	5	0	0.6	0	null	0	-0.8	0.4	-2	-2	0	0	0									
214	6	5	3	0.6	0	null	3	1.8	0.4	3	3	0	0	3									
215	6	5	0	0.8	0	null	0	-0.4	0.6	0	0	-2	0	0									
216	6	6	3	1	0	null	3	3	1	3	3	3	3	3	3								
217	6	5	2	0.6	0	null	3	2.6	0.4	3	2	2	3	3									
218	6	5	3	0.6	0	null	3	1.8	0.4	0	3	0	3	3									
219	6	5	0	1	0	null	0	0	1	0	0	0	0	0									
220	6	6	0	0.666666667	0	null	0	0.67	0.466666667	0	2	2	0	0	0								
221	6	5	0	0.8	0	null	0	0.4	0.6	2	0	0	0	0									
222	7	5	3	0.8	0	null	3	2.8	0.6	3	3	3	2	3									
223	7	5	3	1	0	null	3	3	1	3	3	3	3	3									
224	7	5	0	0.6	0	null	0	1.2	0.4	0	0	3	3	0									
225	7	5	3	0.4	0	null	3	2.8	0.1	3	2	0	3	6									
226	7	5	3	0.6	0	null	2	1.8	0.3	3	2	3	-2	3									
227	7	5	3	0.8	0	null	3	2.4	0.6	3	3	3	0	3									
228	7	5	3	1	0	null	3	3	1	3	3	3	3	3									
229	7	5	3	0.6	0	null	2	2.4	0.3	3	1	3	3	2									
230	7	5	3	0.8	0	null	3	2.8	0.6	3	2	3	3	3									
231	7	6	3	0.833333333	0	null	3	2.83	0.666666667	3	3	3	3	3	2								
232	7	5	1	0.8	0	null	1	0.8	0.6	0	1	1	1	1									
233	7	5	3	0.8	0	null	3	2.4	0.6	3	3	3	3	0									
234	7	5	3	0.8	0	null	3	2.8	0.6	3	3	3	3	2									
235	7	5	3	0.8	0	null	3	2.8	0.6	3	3	3	3	2									
236	7	5	3	0.8	0	null	3	2.8	0.6	2	3	3	3	3									
237	7	5	2	0.6	0	null	2	2.4	0.4	3	2	3	2	2									
238	7	7	3	0.857142857	0	null	3	2.57	0.714285714	0	3	3	3	3	3	3							
239	7	6	0	0.833333333	0	null	0	0.33	0.666666667	0	2	0	0	0	0								
241	7	7	3	0.714285714	0	null	3	2.86	0.476190476	3	5	0	3	3	3	3							
242	7	5	3	0.6	0	null	3	2	0.3	3	0	3	1	3									
243	7	5	0	0.6	0	null	0	0.2	0.3	0	0	3	-2	0									
244	7	5	2	0.8	0	null	2	2.2	0.6	2	3	2	2	2									
245	7	5	0	0.6	0	null	0	-0.8	0.4	-2	0	0	-2	0									
246	7	5	3	0.8	0	null	3	2.8	0.6	3	3	2	3	3									
247	7	5	3	1	0	null	3	3	1	3	3	3	3	3									
250	7	5	3	0.8	0	null	3	2.8	0.6	2	3	3	3	3									
251	7	5	2	0.8	0	null	2	1.8	0.6	1	2	2	2	2									
252	7	5	3	0.8	0	null	3	2.4	0.6	0	3	3	3	3									
253	7	5	0	0.6	0	null	0	0.8	0.4	0	0	2	0	2									
254	7	5	2	0.6	0	null	2	1.8	0.3	2	3	2	0	2									
255	7	5	3	0.6	0	null	3	1.8	0.4	3	0	3	3	0									
256	8	5	0	0.6	0	null	0	0.8	0.3	2	2	0	-2	2									
257	8	5	2	0.4	-1	0	0	0.4	0.2	0	-2	2	2	0									
259	8	5	0	1	0	null	0	0	1	0	0	0	0	0									
260	8	5	2	1	0	null	2	2	1	2	2	2	2	2									
261	8	5	3	0.8	0	null	3	2.8	0.6	3	2	3	3	3									
263	8	5	0	1	0	null	0	0	1	0	0	0	0	0									
264	8	5	0	1	0	null	0	0	1	0	0	0	0	0									
265	8	5	3	0.8	0	null	3	2.4	0.6	0	3	3	3	3									
266	8	5	0	1	0	null	0	0	1	0	0	0	0	0									
267	8	5	0	0.6	0	null	0	-0.2	0.3	1	0	0	-2	0									
268	8	5	2	0.4	0	null	2	2.2	0.1	4	2	0	3	2									
270	8	5	2	0.6	0	null	1	1.4	0.3	1	0	2	2	2									
271	8	5	3	0.6	0	null	2	2.2	0.3	3	2	3	3	0									
272	8	5	1	0.4	-1	0	1	1	0.2	0	3	1	0	1									
273	8	5	2	1	0	null	2	2	1	2	2	2	2	2									
275	8	5	0	1	0	null	0	0	1	0	0	0	0	0									
276	8	5	0	1	0	null	0	0	1	0	0	0	0	0									
278	8	5	0	0.6	0	null	0	0.8	0.4	0	0	2	0	2									
279	8	5	0	0.8	0	null	0	0.2	0.6	0	0	0	1	0									
280	8	5	0	1	0	null	0	0	1	0	0	0	0	0									
281	8	5	0	1	0	null	0	0	1	0	0	0	0	0									
282	8	6	0	0.833333333	0	null	0	0.17	0.666666667	0	0	0	0	1	0								
283	8	5	0	1	0	null	0	0	1	0	0	0	0	0									
284	8	5	0	1	0	null	0	0	1	0	0	0	0	0									
285	8	5	0	1	0	null	0	0	1	0	0	0	0	0									
286	8	5	2	0.6	0	null	2	2.4	0.3	6	0	2	2	2									
287	8	5	0	1	0	null	0	0	1	0	0	0	0	0									
288	8	5	0	0.75	0	null	0	-0.5	0.3	0	0	-1	0	-2									
289	8	5	0	0.6	0	null	3	2	0.3	1	3	0	3	3									
290	8	5	0	0.8	0	null	0	0.8	0.6	0	0	4	0	0									
292	9	5	2	0.8	0	null	2	2.2	0.6	2	2	3	2	2									
294	9	5	0	0.8	0	null	0	0.4	0.6	2	0	0	0	0									
295	9	5	2	0.8	0	null	2	1.8	0.6	2	1	2	2	2									
296	9	6	3	0.833333333	0	null	3	2.67	0.666666667	3	3	1	3	3	3								
297	9	5	2	0.6	0	null	1	1.4	0.3	1	2	2	0	2									
298	9	5	3	0.6	0	null	3	2.6	0.4	3	3	2	3	2									
299	9	5	3	0.8	0	null	3	3.8	0.6	3	3	3	3	7									
300	9	5	0	1	0	null	0	0	1	0	0	0	0	0									
301	9	5	0	0.4	-1	-1	0	0.67	0.2	0	-1	-1	2	0									
302	9	5	0	0.6	0	null	2	2.2	0.3	3	0	3	2	3									
303	9	5	3	0.8	0	null	3	2.8	0.6	3	2	3	3	3									
305	9	5	3	0.6	0	null	2	2.2	0.3	3	3	0	2	3									
306	9	5	3	1	0	null	3	3	1	3	3	3	3	3									
307	9	5	0	1	0	null	0	0	1	0	0	0	0	0									
308	9	5	0	0.8	0	null	0	0.4	0.6	0	2	0	0	0									
309	9	6	0	1	0	null	0	0	1	0	0	0	0	0	0								
310	9	5	0	1	0	null	0	0	1	0	0	0	0	0									
311	9	5	0	1	0	null	0	0	1	0	0	0	0	0									
314	9	5	0	0.8	0	null	0	-0.4	0.6	0	0	0	0	-2									
315	9	5	2	0.8	0	null	2	1.6	0.6	0	2	2	2	2									
316	9	5	0	0.4	-1	-2	0	-0.6	0.2	0	-2	-2	0	1									
317	9	5	-2	0.6	0	null	-2	-1.2	0.4	-2	0	0	-2	-2									
318	9	5	3	0.8	0	null	3	2.4	0.6	3	3	3	0	3									
319	9	5	0	1	0	null	0	0	1	0	0	0	0	0									
320	9	5	0	0.4	-1	-2	-1	-1	0.2	-1	0	-2	0	-2									
322	9	5	2	0.6	0	null	2	1.8	0.3	2	2	0	2	3									
323	9	5	0	0.8	0	null	0	0.6	0.6	0	3	0	0	0									
324	9	5	0	0.75	0	null	0	0.5	0.3	0	0	0	2	-1									
325	9	5	0	1	0	null	0	0	1	0	0	0	0	0									
326	9	5	0	0.8	0	null	0	0.6	0.6	0	3	0	0	0									
327	9	5	3	1	0	null	3	3	1	3	3	3	3	3									
328	9	5	3	0.8	0	null	3	2.6	0.6	3	3	1	3	3									
329	10	5	0	0.8	0	null	0	0.6	0.6	0	0	0	3	0									
330	10	5	0	1	0	null	0	0	1	0	0	0	0	0									
331	10	5	2	0.4	-1	1	2	1.8	0.2	1	2	3	1	2									
332	10	5	3	0.4	0	null	2	1.8	0.1	0	3	2	1	3									
334	10	5	1	0.4	-1	0	1	0.8	0.2	0	2	0	1	1									
335	10	6	0	0.833333333	0	null	0	0.17	0.666666667	0	0	0	1	0	0								
336	10	5	0	0.8	0	null	0	-0.4	0.6	0	0	0	-2	0									
338	10	5	0	1	0	null	0	0	1	0	0	0	0	0									
339	10	5	3	0.2	-1	2	0	0.75	0	0	3	-2	2	-1									
340	10	5	0	0.8	0	null	0	0.4	0.6	0	0	0	2	0									
341	10	5	0	1	0	null	0	0	1	0	0	0	0	0									
342	10	5	0	1	0	null	0	0	1	0	0	0	0	0									
343	10	6	0	0.666666667	0	null	2	1	0.4	0	0	0	2	0	4								
345	10	5	0	0.8	0	null	0	0.2	0.6	1	0	0	0	0									
346	10	5	0	0.6	0	null	3	2	0.3	0	3	3	1	3									
347	10	5	0	1	0	null	0	0	1	0	0	0	0	0									
348	10	5	0	0.8	0	null	0	0.6	0.6	3	0	0	0	0									
349	10	5	3	0.4	-1	1	1	1.6	0.2	3	0	1	3	1									
350	10	5	3	0.6	0	null	3	2.6	0.4	3	2	3	2	3									
351	10	5	0	1	0	null	0	0	1	0	0	0	0	0									
352	10	5	3	0.8	0	null	3	2.4	0.6	0	3	3	3	3									
353	10	5	0	0.8	0	null	0	0.2	0.6	0	0	0	1	0									
354	10	5	0	0.8	0	null	0	0.6	0.6	0	3	0	0	0									
355	10	5	0	1	0	null	0	0	1	0	0	0	0	0									
356	10	5	0	1	0	null	0	0	1	0	0	0	0	0									
357	10	5	0	1	0	null	0	0	1	0	0	0	0	0									
358	10	5	0	0.8	0	null	0	0.4	0.6	0	2	0	0	0									
359	10	5	3	0.6	0	null	3	2.6	0.3	3	4	0	3	3									
360	11	5	0	0.8	0	null	0	0.2	0.6	0	0	0	1	0									
361	11	6	0	1	0	null	0	0	1	0	0	0	0	0	0								
362	11	5	1	0.4	-1	0	1	0.8	0.2	0	1	0	1	2									
363	11	5	0	1	0	null	0	0	1	0	0	0	0	0									
364	11	5	0	0.8	0	null	0	0.6	0.6	0	3	0	0	0									
366	11	5	1	0.4	0	null	2	1.8	0.2	2	2	1	1	3									
367	11	5	3	0.6	0	null	3	2	0.3	3	1	3	3	0									
368	11	6	0	1	0	null	0	0	1	0	0	0	0	0	0								
369	11	5	2	0.6	0	null	2	1.2	0.4	0	2	2	2	0									
370	11	5	2	0.8	0	null	2	2.2	0.6	2	2	2	3	2									
371	11	5	2	0.8	0	null	2	2.2	0.6	2	2	3	2	2									
372	11	5	0	0.8	0	null	0	1.2	0.6	6	0	0	0	0									
373	11	5	2	0.6	0	null	2	2.4	0.4	3	2	2	2	3									
374	11	5	0	1	0	null	0	0	1	0	0	0	0	0									
375	11	5	1	0.6	0	null	0	0.2	0.3	1	1	1	-2	0									
376	11	5	0	0.8	0	null	0	0.2	0.6	1	0	0	0	0									
377	11	5	3	0.8	0	null	3	2	0.6	3	3	3	3	-2									
378	11	5	0	1	0	null	0	0	1	0	0	0	0	0									
379	11	5	2	0.75	0	null	2	2.25	0.3	3	2	2	-1	2									
381	11	5	0	0.8	0	null	0	0.2	0.6	0	1	0	0	0									
382	11	6	0	0.833333333	0	null	0	0.5	0.666666667	0	0	3	0	0	0								
384	11	5	0	0.8	0	null	0	0.4	0.6	0	0	0	0	2									
385	11	5	0	1	0	null	0	0	1	0	0	0	0	0									
386	11	5	3	0.6	0	null	2	2.2	0.3	3	3	0	3	2									
388	11	5	0	0.4	0	null	0	0.4	0.1	1	0	-2	0	3									
389	11	5	0	1	0	null	0	0	1	0	0	0	0	0									
390	11	5	2	0.8	0	null	2	2.2	0.6	2	2	2	3	2									
391	11	5	2	0.6	0	null	2	2.4	0.4	2	3	3	2	2									
392	12	5	2	0.8	0	null	2	1.6	0.6	2	2	0	2	2									
393	12	5	2	1	0	null	2	2	1	2	2	2	2	2									
394	12	5	0	0.8	0	null	0	-0.4	0.6	0	0	0	0	-2									
395	12	5	0	1	0	null	0	0	1	0	0	0	0	0									
396	12	5	0	1	0	null	0	0	1	0	0	0	0	0									
397	12	5	2	0.8	0	null	2	1.6	0.6	2	2	2	2	0									
398	12	5	2	1	0	null	2	2	1	2	2	2	2	2									
399	12	5	2	1	0	null	2	2	1	2	2	2	2	2									
400	12	5	2	0.8	0	null	2	1.8	0.6	2	2	2	1	2									
401	12	5	-1	0.8	0	null	0	0	0.6	-1	-1	-1	0	-1									
402	12	5	2	1	0	null	2	2	1	2	2	2	2	2									
403	12	5	2	0.8	0	null	2	1.8	0.6	1	2	2	2	2									
404	12	5	-1	0.6	0	null	0	0	0.4	0	-1	-1	0	-1									
405	12	5	2	1	0	null	2	2	1	2	2	2	2	2									
406	12	5	0	1	0	null	0	0	1	0	0	0	0	0									
407	12	5	2	1	0	null	2	2	1	2	2	2	2	2									
408	12	5	0	0.8	0	null	0	0.2	0.6	0	0	1	0	0									
409	12	5	2	0.4	-1	0	2	1	0.2	0	-1	0	2	2									
410	12	5	0	0.8	0	null	0	0.2	0.6	0	0	0	1	0									
412	12	5	0	1	0	null	0	0	1	0	0	0	0	0									
413	12	5	0	0.8	0	null	0	0.4	0.6	0	0	0	2	0									
414	12	5	0	1	0	null	0	0	1	0	0	0	0	0									
415	12	6	0	0.833333333	0	null	0	0.17	0.666666667	0	0	1	0	0	0								
416	12	5	0	0.8	0	null	0	0.4	0.6	0	0	2	0	0									
417	12	5	0	1	0	null	0	0	1	0	0	0	0	0									
418	12	5	0	0.8	0	null	0	0.4	0.6	0	2	0	0	0									
419	12	5	0	1	0	null	0	0	1	0	0	0	0	0									
420	12	5	0	1	0	null	0	0	1	0	0	0	0	0									
421	12	5	2	1	0	null	2	2	1	2	2	2	2	2									
422	12	5	0	1	0	null	0	0	1	0	0	0	0	0									
423	12	5	0	1	0	null	0	0	1	0	0	0	0	0									
424	12	5	0	1	0	null	0	0	1	0	0	0	0	0									
425	12	5	1	0.4	0	null	1	1	0.2	0	0	2	1	2									
426	12	5	2	0.6	0	null	2	1.2	0.4	2	2	0	2	0									
428	13	5	0	0.75	0	null	0	0.5	0.3	-1	0	0	0	2									
429	13	5	0	1	0	null	0	0	1	0	0	0	0	0									
430	13	5	0	1	0	null	0	0	1	0	0	0	0	0									
431	13	5	0	1	0	null	0	0	1	0	0	0	0	0									
432	13	5	0	0.8	0	null	0	0.2	0.6	0	0	0	1	0									
433	13	5	0	1	0	null	0	0	0.6	0	0	0	-1	0									
434	13	5	0	0.8	0	null	0	0.2	0.6	1	0	0	0	0									
435	13	5	0	0.8	0	null	0	0.4	0.6	0	2	0	0	0									
436	13	5	0	1	0	null	0	0	1	0	0	0	0	0									
437	13	5	0	1	0	null	0	0	1	0	0	0	0	0									
438	13	5	0	1	0	null	0	0	1	0	0	0	0	0									
439	13	5	0	0.8	0	null	0	0.2	0.6	0	0	1	0	0									
440	13	5	0	1	0	null	0	0	1	0	0	0	0	0									
441	13	7	0	0.857142857	0	null	0	0.14	0.714285714	0	0	0	0	0	0	1							
442	13	5	0	0.8	0	null	0	-0.4	0.6	-2	0	0	0	0									
